dtreffre,numdep,nomdep,numregi,nomregi,aah_complaah,aah_age_5,beneficiaires,lieures,date
2023-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,11,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1247,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1404,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1584,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1257,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,84,LA REUNION/LA REUNION,2023-05-01
2023-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,341,LA REUNION/LA REUNION,2023-05-01
2023-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1577,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,698,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1862,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2382,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,1,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,90,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,504,LA REUNION/LA REUNION,2023-04-01
2023-04,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,643,LA REUNION/LA REUNION,2023-04-01
2023-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,10,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1460,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1561,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3272,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,40,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,97,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,201,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,260,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,699,LA REUNION/LA REUNION,2023-01-01
2023-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,618,LA REUNION/LA REUNION,2023-01-01
2023-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,12,LA REUNION/LA REUNION,2023-02-01
2023-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1256,LA REUNION/LA REUNION,2023-02-01
2023-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1395,LA REUNION/LA REUNION,2023-02-01
2023-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,93,LA REUNION/LA REUNION,2023-02-01
2023-02,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,506,LA REUNION/LA REUNION,2023-02-01
2021-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1618,LA REUNION/LA REUNION,2021-12-01
2021-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2474,LA REUNION/LA REUNION,2021-12-01
2021-12,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1096,LA REUNION/LA REUNION,2021-12-01
2021-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,377,LA REUNION/LA REUNION,2021-12-01
2022-01,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1561,LA REUNION/LA REUNION,2022-01-01
2022-01,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,578,LA REUNION/LA REUNION,2022-01-01
2022-01,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,410,LA REUNION/LA REUNION,2022-01-01
2021-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,174,LA REUNION/LA REUNION,2021-12-01
2021-12,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,450,LA REUNION/LA REUNION,2021-12-01
2021-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,584,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,13,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1259,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1424,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1627,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,40,LA REUNION/LA REUNION,2021-06-01
2021-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,405,LA REUNION/LA REUNION,2021-06-01
2021-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,14,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1259,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1618,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2004,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1054,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,170,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,273,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,393,LA REUNION/LA REUNION,2021-08-01
2021-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,587,LA REUNION/LA REUNION,2021-08-01
2021-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2486,LA REUNION/LA REUNION,2021-07-01
2021-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3207,LA REUNION/LA REUNION,2021-07-01
2021-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2000,LA REUNION/LA REUNION,2021-07-01
2021-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,41,LA REUNION/LA REUNION,2021-07-01
2021-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,166,LA REUNION/LA REUNION,2021-07-01
2021-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,589,LA REUNION/LA REUNION,2021-07-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,11,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1421,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1405,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1918,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2471,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3186,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1984,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1037,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,166,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,218,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,276,LA REUNION/LA REUNION,2021-05-01
2021-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,581,LA REUNION/LA REUNION,2021-05-01
2022-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,8,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1262,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1448,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3266,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,106,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,272,LA REUNION/LA REUNION,2022-10-01
2022-10,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,498,LA REUNION/LA REUNION,2022-10-01
2022-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1284,LA REUNION/LA REUNION,2022-06-01
2022-06,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1561,LA REUNION/LA REUNION,2022-06-01
2022-06,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1127,LA REUNION/LA REUNION,2022-06-01
2022-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,116,LA REUNION/LA REUNION,2022-06-01
2022-06,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,602,LA REUNION/LA REUNION,2022-06-01
2022-06,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,483,LA REUNION/LA REUNION,2022-06-01
2022-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,18,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1390,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2384,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2073,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1200,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,100,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,361,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,711,LA REUNION/LA REUNION,2022-12-01
2022-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,629,LA REUNION/LA REUNION,2022-12-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,11,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1282,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1423,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1561,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1900,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3252,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,42,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,117,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,576,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,709,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,580,LA REUNION/LA REUNION,2022-05-01
2022-05,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,471,LA REUNION/LA REUNION,2022-05-01
2021-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,2028,LA REUNION/LA REUNION,2021-12-01
2021-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3234,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,52,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,173,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,591,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1387,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1426,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1618,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,383,LA REUNION/LA REUNION,2021-11-01
2021-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1884,LA REUNION/LA REUNION,2021-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,12,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1247,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3271,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1187,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,157,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,616,LA REUNION/LA REUNION,2022-11-01
2022-11,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,502,LA REUNION/LA REUNION,2022-11-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,15,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,12,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1392,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 30 et 34 ans,1433,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1562,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1885,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3245,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1144,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,3,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,160,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,283,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,564,LA REUNION/LA REUNION,2022-07-01
2022-07,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,709,LA REUNION/LA REUNION,2022-07-01
2022-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,15,LA REUNION/LA REUNION,2022-09-01
2022-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1374,LA REUNION/LA REUNION,2022-09-01
2022-09,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3266,LA REUNION/LA REUNION,2022-09-01
2022-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,46,LA REUNION/LA REUNION,2022-09-01
2022-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,555,LA REUNION/LA REUNION,2022-09-01
2022-09,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,606,LA REUNION/LA REUNION,2022-09-01
2022-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1659,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1576,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,3261,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH sans complément,65 ans ou plus,1145,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,5,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,157,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,710,LA REUNION/LA REUNION,2022-08-01
2022-08,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,612,LA REUNION/LA REUNION,2022-08-01
2019-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,12,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1219,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1414,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2567,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1860,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,224,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,414,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 50 et 54 ans,573,LA REUNION/LA REUNION,2019-12-01
2019-12,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,410,LA REUNION/LA REUNION,2019-12-01
2019-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 20 et 24 ans,1196,LA REUNION/LA REUNION,2019-03-01
2019-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1363,LA REUNION/LA REUNION,2019-03-01
2019-03,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2844,LA REUNION/LA REUNION,2019-03-01
2019-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,120,LA REUNION/LA REUNION,2019-03-01
2019-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 45 et 49 ans,432,LA REUNION/LA REUNION,2019-03-01
2019-03,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 60 et 64 ans,534,LA REUNION/LA REUNION,2019-03-01
2019-05,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,345,LA REUNION/LA REUNION,2019-05-01
2019-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1511,LA REUNION/LA REUNION,2019-08-01
2019-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1918,LA REUNION/LA REUNION,2019-08-01
2019-08,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2616,LA REUNION/LA REUNION,2019-08-01
2019-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Moins de 20 ans,18,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1481,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2911,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 60 et 64 ans,1845,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Moins de 20 ans,2,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,55,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 30 et 34 ans,187,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,225,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 40 et 44 ans,310,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,702,LA REUNION/LA REUNION,2019-10-01
2019-10,974,LA REUNION,04,LA REUNION,AAH avec complément,65 ans ou plus,341,LA REUNION/LA REUNION,2019-10-01
2018-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Age indéterminé,16,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 35 et 39 ans,1412,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 50 et 54 ans,2601,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2824,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Age indéterminé,6,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 20 et 24 ans,64,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 25 et 29 ans,116,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 35 et 39 ans,230,LA REUNION/LA REUNION,2018-12-01
2018-12,974,LA REUNION,04,LA REUNION,AAH avec complément,Entre 55 et 59 ans,689,LA REUNION/LA REUNION,2018-12-01
2019-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 25 et 29 ans,1365,LA REUNION/LA REUNION,2019-02-01
2019-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 40 et 44 ans,1478,LA REUNION/LA REUNION,2019-02-01
2019-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 45 et 49 ans,1909,LA REUNION/LA REUNION,2019-02-01
2019-02,974,LA REUNION,04,LA REUNION,AAH sans complément,Entre 55 et 59 ans,2821,LA REUNION/LA REUNION,2019-02-01
